eventID,occurrenceID,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,lifeStage,vernacularName,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,basisOfRecord,occurrenceStatus
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4-3,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4-2,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4-11,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4-10,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-4-1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-6-1,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,Immature,Chum salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,keta,HumanObservation,present
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-3-Trawl,IYS2022-Shimada-4-3-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-9,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-8,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-7,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-6,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-5,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-4,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-3,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-10,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-9,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-8,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-7,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-6,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-5,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-4,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-3,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-10,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-23-Trawl,IYS2022-Shimada-4-23-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-20-Trawl,IYS2022-Shimada-4-20-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-7,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-6,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-5,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-4,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-3,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-1-Trawl,IYS2022-Shimada-4-1-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-8,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-7,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-6,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-5,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-4,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-3,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-3-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-16-Trawl,IYS2022-Shimada-4-16-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-2-4,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-2-3,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-2-2,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-15-Trawl,IYS2022-Shimada-4-15-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-14-Trawl,IYS2022-Shimada-4-14-Trawl-2-1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,None,moon jelly,sp. indet,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,HumanObservation,present
IYS2022-Shimada-4-28-Trawl,IYS2022-Shimada-4-28-Trawl-2-1,Sardinops sagax,urn:lsid:marinespecies.org:taxname:217452,"(Jenyns, 1842)",accepted,Species,Juvenile,Pacific sardine,,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,sagax,HumanObservation,present
IYS2022-Shimada-4-28-Trawl,IYS2022-Shimada-4-28-Trawl-1-1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-9,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-8,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-7,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-6,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-5,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-4,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-3,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-2,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-10,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-5-1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5-5,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5-4,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5-3,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5-2,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-5-1,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,Adult,Boreal clubhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,borealijaponica,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-6-1,Lamna ditropis,urn:lsid:marinespecies.org:taxname:271421,"Hubbs & Follett, 1947",accepted,Species,Adult,Salmon shark,,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,ditropis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-9,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-8,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-7,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-6,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-5,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-4,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-3,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-2,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-10,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-5-1,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-9,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-8,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-7,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-6,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
